hzname,desgndisc,desgnmaster,desgnmasterprime,desgnvert,hzdept.l,hzdept.r,hzdept.h,hzdepb.l,hzdepb.r,hzdepb.h,hzthk.l,hzthk.r,hzthk.h,fraggt10.l,fraggt10.r,fraggt10.h,frag3to10.l,frag3to10.r,frag3to10.h,sieveno4.l,sieveno4.r,sieveno4.h,sieveno10.l,sieveno10.r,sieveno10.h,sieveno40.l,sieveno40.r,sieveno40.h,sieveno200.l,sieveno200.r,sieveno200.h,sandtotal.l,sandtotal.r,sandtotal.h,sandvc.l,sandvc.r,sandvc.h,sandco.l,sandco.r,sandco.h,sandmed.l,sandmed.r,sandmed.h,sandfine.l,sandfine.r,sandfine.h,sandvf.l,sandvf.r,sandvf.h,silttotal.l,silttotal.r,silttotal.h,siltco.l,siltco.r,siltco.h,siltfine.l,siltfine.r,siltfine.h,claytotal.l,claytotal.r,claytotal.h,claysizedcarb.l,claysizedcarb.r,claysizedcarb.h,om.l,om.r,om.h,dbtenthbar.l,dbtenthbar.r,dbtenthbar.h,dbthirdbar.l,dbthirdbar.r,dbthirdbar.h,dbfifteenbar.l,dbfifteenbar.r,dbfifteenbar.h,dbovendry.l,dbovendry.r,dbovendry.h,partdensity,ksat.l,ksat.r,ksat.h,awc.l,awc.r,awc.h,wtenthbar.l,wtenthbar.r,wtenthbar.h,wthirdbar.l,wthirdbar.r,wthirdbar.h,wfifteenbar.l,wfifteenbar.r,wfifteenbar.h,wsatiated.l,wsatiated.r,wsatiated.h,lep.l,lep.r,lep.h,ll.l,ll.r,ll.h,pi.l,pi.r,pi.h,aashind.l,aashind.r,aashind.h,kwfact,kffact,caco3.l,caco3.r,caco3.h,gypsum.l,gypsum.r,gypsum.h,sar.l,sar.r,sar.h,ec.l,ec.r,ec.h,cec7.l,cec7.r,cec7.h,ecec.l,ecec.r,ecec.h,sumbases.l,sumbases.r,sumbases.h,ph1to1h2o.l,ph1to1h2o.r,ph1to1h2o.h,ph01mcacl2.l,ph01mcacl2.r,ph01mcacl2.h,freeiron.l,freeiron.r,freeiron.h,feoxalate.l,feoxalate.r,feoxalate.h,extracid.l,extracid.r,extracid.h,extral.l,extral.r,extral.h,aloxalate.l,aloxalate.r,aloxalate.h,pbray1.l,pbray1.r,pbray1.h,poxalate.l,poxalate.r,poxalate.h,ph2osoluble.l,ph2osoluble.r,ph2osoluble.h,ptotal.l,ptotal.r,ptotal.h,excavdifcl,excavdifms,cokey,chkey
C,NA,C,NA,NA,74,114,180,200,200,200,NA,86,NA,0,0,0,0,0,0,100,100,100,100,100,100,95,100,100,88,96,100,3,8,23,0.1,0.1,0.2,0.1,0.2,0.7,0.1,0.7,3.3,0.2,0.7,2.5,2.6,6.3,16.1,54,68,79,37,39,46,20,29,36,18,24,26,0,0,0,0,0.25,0.5,NA,NA,NA,1.36,1.38,1.4,NA,NA,NA,1.48,1.53,1.56,2.62,1,9,10,0.16,0.19,0.22,NA,NA,NA,25.9,28.9,29.9,10.1,13.8,15.2,42,44,46,1.8,3.1,3.6,28,35,37,12,17,18,8,16,18,0.49,0.49,5,18,30,0,0,0,0,0,0,0,1,2,12.9,18.5,20.5,NA,NA,NA,48.5,48.5,48.5,7.4,8,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553087,51250882
Ap,NA,A,NA,NA,0,0,0,14,20,25,NA,20,NA,0,0,0,0,0,0,100,100,100,100,100,100,98,99,100,95,98,100,2,3,4,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.6,0.6,1.3,1.6,1.6,59,61,67,29,30,32,28,31,36,31,36,38,0,0,0,6,6.2,6.5,NA,NA,NA,1.23,1.25,1.28,NA,NA,NA,1.41,1.43,1.44,2.51,0.1,0.7,1,0.21,0.22,0.23,NA,NA,NA,34.1,35.4,36.1,22.1,24.6,25.9,47,48,48,3.8,4.6,4.9,53,58,60,21,25,26,24,30,33,0.28,0.28,0,0,0,0,0,0,0,0,0,0,1,2,26.4,30.3,31.8,NA,NA,NA,21.3,28.7,31.3,5.6,6.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7.7,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553086,51250873
Bw,NA,B,NA,NA,41,43,51,89,91,112,NA,48,NA,0,0,0,0,0,0,100,100,100,100,100,100,97,100,100,93,98,100,2,3,7,0.1,0.1,0.7,0.1,0.2,0.5,0.1,0.2,0.3,0.2,0.3,0.7,1.3,2.2,4.8,61,67,72,26,33,40,28,34,42,22,30,37,0,0,1.4,2,3,4,NA,NA,NA,1.27,1.29,1.31,NA,NA,NA,1.46,1.48,1.55,2.56,1,3,10,0.18,0.19,0.2,NA,NA,NA,28.8,32.3,34.8,13.7,18.9,23.5,46,47,48,2.6,4.7,6.3,36,46,55,14,20,26,13,22,31,0.37,0.37,0,0,10,0,0,0,0,0,0,0,1,2,18.6,25,29.4,NA,NA,NA,16.7,24.8,68.4,6.1,7.3,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,3.8,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553086,51250874
Bkg,NA,B,NA,NA,89,91,112,91,124,124,NA,33,NA,0,0,0,0,0,0,100,100,100,100,100,100,97,99,100,93,97,100,3,5,10,0.2,0.3,0.5,0.2,0.5,0.8,0.4,0.4,1.3,0.2,0.8,3.2,1.3,3,4.2,64,71,74,28,38,42,22,33,46,23,24,30,0,1,2,1.5,2,3,NA,NA,NA,1.29,1.31,1.32,NA,NA,NA,1.41,1.43,1.49,2.59,1,9,10,0.2,0.21,0.22,NA,NA,NA,28.9,29.7,32.4,13.8,14.9,19.2,47,47,48,2.7,3,4.5,36,38,46,15,16,21,14,16,24,0.43,0.43,0,15,30,0,0,0,0,0,0,0,1,2,19.1,19.3,23.5,NA,NA,NA,19.1,20.8,62.5,7.4,7.9,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.1,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553086,51250875
Cg,NA,C,NA,NA,91,124,124,150,150,150,NA,26,NA,0,0,0,0,0,0,100,100,100,100,100,100,95,98,100,89,93,100,4,8,19,0.6,0.7,1.7,0.8,1.2,2.1,0.9,1.4,3.2,1.6,2.4,4.7,2.3,2.3,5.1,60,67,76,28,35,42,22,32,46,20,25,30,0,1,2,1,1.5,2,NA,NA,NA,1.38,1.4,1.43,NA,NA,NA,1.52,1.54,1.6,2.61,1,9,10,0.2,0.21,0.22,NA,NA,NA,27.9,30.4,32.5,12.5,15.9,19.3,43,44,45,2,3.3,4.5,32,38,44,12,16,21,10,15,23,0.43,0.43,15,23,30,0,0,0,0,0,0,0,1,2,16.6,19.9,23.1,NA,NA,NA,21.4,55.3,62.1,7.4,8.2,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553086,51250876
A,NA,A,NA,NA,14,20,25,41,43,51,NA,23,NA,0,0,0,0,0,0,100,100,100,100,100,100,97,100,100,94,99,100,2,2,5,0.1,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.4,0.4,0.5,1,1,1.4,58,61,71,26,29,32,27,32,40,27,37,39,0,0,0,3,4,5,NA,NA,NA,1.27,1.3,1.32,NA,NA,NA,1.54,1.57,1.59,2.54,0.1,0.7,1,0.21,0.22,0.23,NA,NA,NA,31.1,34.9,36,17,23.7,25.8,46,46,48,3.9,6.4,6.9,42,55,59,18,26,28,18,31,34,0.32,0.32,0,0,0,0,0,0,0,0,0,0,1,2,21.9,30.5,32.2,NA,NA,NA,18.2,27.4,31.6,5.6,6.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4,6.9,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553086,51250877
Ap,NA,A,NA,NA,0,0,0,13,15,18,NA,15,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,92,95,99,2,3,3,0,0.1,0.2,0.1,0.2,0.3,0.3,0.3,0.3,0.3,0.5,0.6,1.3,1.9,2.6,59,62,66,30,32,34,28,30,32,31,35,39,0,0,0,5,5.5,6,NA,NA,NA,1.25,1.28,1.3,NA,NA,NA,1.56,1.59,1.65,NA,1,3,10,0.21,0.22,0.23,NA,NA,NA,33.8,35.1,36.3,21.5,24,26.4,45,46,47,3.1,3.6,4.2,50,55,61,21,24,27,21,25,31,0.28,0.28,0,0,0,0,0,0,0,0,0,0,0,2,26.2,29.4,32.5,NA,NA,NA,19.2,29,33.3,6.1,6.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,7.3,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553159,51251107
A,NA,A,NA,NA,13,15,18,28,43,49,NA,28,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,92,95,99,2,3,3,0,0.1,0.2,0.2,0.3,0.4,0.1,0.2,0.3,0.4,0.6,0.6,1.1,1.8,2.5,59,62,66,28,32,34,30,30,36,32,35,39,0,0,0,4,4.5,5,NA,NA,NA,1.25,1.28,1.3,NA,NA,NA,1.56,1.59,1.65,NA,1,3,10,0.21,0.22,0.23,NA,NA,NA,33.4,34.5,35.8,20.8,22.9,25.4,46,46,48,4.8,5.5,6.4,49,54,59,22,25,27,20,25,30,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,2,26.8,29.1,32.2,NA,NA,NA,19.4,26.9,32.5,6.1,6.5,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,6.9,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553159,51251108
Bk,NA,B,NA,NA,89,89,95,112,112,112,NA,23,NA,0,0,0,0,0,0,100,100,100,100,100,100,99,100,100,95,96,100,2,4,7,0.1,0.1,0.1,0.2,0.3,0.3,0.1,0.2,0.3,0.1,0.5,0.7,2,2.9,5.2,67,70,70,31,36,43,27,34,37,25,26,30,0.9,2.3,5.4,0,0.5,1,NA,NA,NA,1.35,1.38,1.4,NA,NA,NA,1.54,1.57,1.64,NA,1,9,10,0.2,0.21,0.22,NA,NA,NA,28.9,29.7,31.6,13.8,15,17.8,44,45,46,2.5,3.2,4.1,33,36,43,15,17,21,16,18,23,0.49,0.49,15,23,30,0,0,0,0,0,0,0,0,2,17.3,20.5,23.9,NA,NA,NA,21.7,22.4,23.1,7.4,8.2,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553159,51251109
Bw,NA,B,NA,NA,28,43,49,89,89,95,NA,46,NA,0,0,0,0,0,0,100,100,100,100,100,100,98,100,100,94,96,99,2,4,7,0.1,0.1,0.1,0.2,0.3,0.3,0.1,0.2,0.3,0.1,0.5,0.7,2,2.9,5.2,65,68,71,31,35,43,27,33,37,27,28,30,0,0,0,0.5,1,2,NA,NA,NA,1.3,1.33,1.35,NA,NA,NA,1.62,1.65,1.72,NA,1,3,10,0.18,0.19,0.2,NA,NA,NA,28.2,30.5,31.9,12.8,16.1,18.3,46,47,48,3.6,3.8,4.3,34,39,44,15,18,20,21,24,28,0.49,0.49,0,5,15,0,0,0,0,0,0,0,0,2,21.7,22.5,24.6,NA,NA,NA,21.7,22.4,23.1,6.6,7.3,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,2.8,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553159,51251110
2C,2,C,NA,NA,112,112,112,200,200,200,NA,88,NA,0,0,0,0,2,4,85,91,100,65,81,100,61,81,100,49,66,84,26,30,33,2.6,3.3,3.9,4.2,5,5.3,4.1,4.7,5.2,8.1,9.2,10.6,6.4,7.8,9.1,41,41,44,16,16,16,25,25,26,23,29,30,0.9,2.3,5.4,0,0.25,0.5,NA,NA,NA,1.36,1.38,1.4,NA,NA,NA,1.69,1.79,1.88,NA,1,3,10,0.14,0.17,0.19,NA,NA,NA,21.7,27.4,31.7,10.1,15.1,18,34,40,46,1.5,3.1,4.1,32,38,42,13,19,21,3,10,17,0.24,0.37,15,23,30,0,0,0,0,0,0,0,0,2,16.1,22,23.3,NA,NA,NA,20.1,21,21.9,7.4,8.2,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553159,51251111
A,NA,A,NA,NA,15,20,38,28,50,51,NA,30,NA,0,0,0,0,0,0,100,100,100,100,100,100,95,100,100,91,96,100,1,3,14,0.2,0.2,0.2,0.1,0.4,0.9,0.1,0.3,2.4,0.1,0.3,3.1,0.2,1.8,7.7,53,64,71,29,34,39,22,30,40,28,33,38,0,0,0,3,3.5,4,NA,NA,NA,1.25,1.28,1.3,NA,NA,NA,1.44,1.44,1.44,NA,1,3,10,0.21,0.22,0.23,NA,NA,NA,31.6,33.4,35,17.7,20.8,23.8,46,47,48,4,4.7,6.1,44,50,56,19,23,27,16,23,29,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,2,23.5,25.4,31.2,NA,NA,NA,21.4,21.4,21.4,5.6,6.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,6.2,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553158,51251102
Ap,NA,A,NA,NA,0,0,0,15,20,38,NA,20,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,100,100,92,96,100,1,4,15,0.2,0.2,0.2,0.1,0.3,0.8,0.1,0.5,2.7,0.1,0.6,3.4,0.1,2.4,3.4,53,64,71,32,37,41,19,27,38,28,32,36,0,0,0,3,4,5,NA,NA,NA,1.25,1.28,1.3,NA,NA,NA,1.57,1.57,1.57,NA,1,3,10,0.21,0.22,0.23,NA,NA,NA,31.6,33.4,35.1,17.7,20.8,23.9,46,47,48,4,5.4,5.8,44,50,56,19,22,25,18,24,30,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,2,23.5,31.1,31.1,NA,NA,NA,20.5,20.5,20.5,5.6,6.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,7,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553158,51251103
Bw,NA,B,NA,NA,28,50,51,43,132,165,NA,82,NA,0,0,0,0,0,0,100,100,100,100,100,100,95,100,100,91,96,100,1,5,10,0,0.1,0.2,0.1,0.3,0.8,0.1,0.6,3.7,0.1,0.5,5.2,0.9,3.5,16.1,54,66,73,29,39,46,19,27,37,21,29,36,0,0,0,0.5,1.5,2,NA,NA,NA,1.3,1.33,1.35,NA,NA,NA,1.42,1.46,1.5,NA,1,3,10,0.18,0.19,0.2,NA,NA,NA,27.3,31.2,33.7,11.8,17.2,21.4,46,46,47,2.8,4.1,5.5,32,42,50,14,20,26,15,22,28,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,2,19.5,23.6,29,NA,NA,NA,19.5,21.8,23.9,6.1,7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,3.1,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553158,51251104
2BC,2,BC,NA,NA,43,132,165,145,145,183,NA,13,NA,0,0,0,0,0,0,94,96,100,83,90,100,71,84,98,53,68,84,20,29,50,1.8,2,2.1,3.5,3.6,3.7,6.3,6.6,6.8,8.6,9,9.2,7.3,7.8,8,19,42,53,16,16,17,25,26,27,18,29,33,2.9,3.1,3.2,0,0.25,0.5,NA,NA,NA,1.25,1.3,1.35,NA,NA,NA,1.65,1.7,1.74,NA,10,28,100,0.17,0.18,0.19,NA,NA,NA,23.3,28.9,32.1,8.9,15.3,18.6,42,46,50,1.3,2.4,4.1,28,38,44,10,19,22,2,11,19,0.37,0.37,4,8,15,0,0,0,0,0,0,0,0,2,11,14,23.1,NA,NA,NA,20.1,21,21.9,7.4,7.9,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553158,51251105
2C,2,C,NA,NA,145,145,183,200,200,200,NA,55,NA,0,0,0,1,3,4,95,97,100,86,92,100,74,85,98,55,67,81,20,32,50,1.8,2.8,3.1,0.2,3.2,3.8,5.1,6.9,7.3,9.1,10.6,10.7,7,8.5,8.5,20,42,53,15,18,21,17,24,27,21,26,33,2.9,2.9,2.9,0,0.25,0.5,NA,NA,NA,1.42,1.46,1.51,NA,NA,NA,1.78,1.78,1.78,NA,1,3,10,0.16,0.19,0.22,NA,NA,NA,24.8,28.2,32.7,11,14.5,19.8,36,40,44,1.7,2.2,4.1,31,36,44,13,17,22,4,9,18,0.37,0.37,5,18,30,0,0,0,0,0,0,0,0,2,12.9,13.7,23.3,NA,NA,NA,20.1,21,21.9,7.4,8.1,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553158,51251106
A,NA,A,NA,NA,15,15,23,28,41,56,NA,26,NA,0,0,0,0,0,0,100,100,100,100,100,100,96,99,100,92,96,100,2,5,11,0.1,0.2,0.4,0.1,0.4,1.7,0.2,0.9,4,0.4,1,3.5,1.1,2.5,4.2,51,59,65,28,31,36,24,28,34,33,36,40,0,0,0,2.5,3,4.5,NA,NA,NA,1.23,1.27,1.31,NA,NA,NA,1.46,1.5,1.54,NA,0.1,0.7,1,0.21,0.22,0.23,NA,NA,NA,32.6,33.8,35.7,19.5,21.5,25.1,46,48,49,4.9,5.6,6.6,48,52,59,23,25,28,23,27,34,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,2,27,29.4,32.9,NA,NA,NA,24.2,26.8,32.2,6.1,6.4,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,6.7,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553157,51251098
Bw,NA,B,NA,NA,28,41,56,71,81,99,NA,40,NA,0,0,0,0,0,0,100,100,100,100,100,100,91,99,100,83,94,100,3,8,39,0.1,0.5,4,0.1,0.6,4,0.1,1.2,9.9,0.3,1.6,11.4,1.9,4.1,8.5,36,61,73,15,35,40,22,26,31,24,31,38,0,0,0,1,1.5,2,NA,NA,NA,1.28,1.31,1.33,NA,NA,NA,1.46,1.49,1.56,NA,1,3,10,0.18,0.19,0.2,NA,NA,NA,28.9,31.7,34.1,13.8,18,22.1,46,47,48,3.1,4.5,6,36,44,52,16,22,27,12,22,31,0.43,0.43,0,0,0,0,0,0,0,0,0,0,0,2,19.6,25,30.4,NA,NA,NA,18.1,24.2,29.2,6.1,6.8,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,4.6,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553157,51251099
2C,2,C,NA,NA,71,81,99,200,200,200,NA,119,NA,0,0,0,1,3,4,95,97,100,85,91,100,72,84,93,54,64,72,20,35,50,0.9,2.7,4,1.7,3.9,6,4.3,7.7,19.8,5.9,11.7,18,4.8,9,13.2,31,40,53,14,17,31,15,23,32,19,25,27,0.9,2.3,5.4,0,0.5,1,NA,NA,NA,1.43,1.5,1.57,NA,NA,NA,1.56,1.63,1.66,NA,1,9,10,0.16,0.17,0.18,NA,NA,NA,23.9,28.1,31.3,10.1,14.6,17.4,34,38,43,1.3,2.6,3.1,27,35,38,10,16,18,2,9,22,0.37,0.37,1,22,30,0,0,0,0,0,0,0,0,2,12.9,17.8,18.1,NA,NA,NA,22.1,56.5,57.1,7.4,8.1,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553157,51251100
Ap,NA,A,NA,NA,0,0,0,15,15,23,NA,15,NA,0,0,0,0,0,0,100,100,100,100,100,100,97,99,100,93,96,98,4,5,9,0.1,0.2,0.5,0.1,0.4,1.1,0.4,0.9,2.2,0.7,1.1,2.3,0.7,2.4,2.4,55,60,63,29,32,37,28,28,31,33,35,38,0,0,0,3.2,4.2,5.4,NA,NA,NA,1.34,1.37,1.4,NA,NA,NA,1.57,1.6,1.64,NA,1,3,10,0.21,0.22,0.23,NA,NA,NA,33.9,35.1,36.4,21.7,23.9,26.6,43,46,46,5,5.4,6.1,49,53,58,23,25,27,24,27,32,0.32,0.32,0,0,0,0,0,0,0,0,0,0,0,2,27.2,29,31.5,NA,NA,NA,23.6,26.2,27.9,5.6,5.9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,8.5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17553157,51251101
