set_id,till,site,rot2,year,corn_buac,soy_buac,PlantDensityS,PlantDensityH,RootDepth,emergDOY,FlowerDate,MaturityDate,LAI_maximum,ETAnnual,CropTranspiration,AvgDroughtStress,AvgExcessiveWStress,AvgNStress,AvgWTInseason,ResidueWTatSowing,ResidueNatSowing,SWAverage,SWSowing,TTsum
2008,normal,ames,cc,2003,205.207,0,7.8,7.8,1222.964,126,198,253,3.69,649.1,324.319,1.991,1.89,1.744,1280.339,3493,30,0.349,0.342,NA
2008,normal,ames,cc,2004,235.942,0,8,7.814,1385.558,127,201,266,3.98,642.776,264.896,1.994,1.911,1.857,1307.019,1924.1,16.6,0.346,0.352,NA
2008,normal,ames,cc,2005,238.286,0,8,8,1528.852,131,199,253,4.979,737.467,354.553,1.994,1.937,1.764,1469.035,1960.1,17,0.347,0.338,NA
2008,normal,ames,cc,2006,210.221,0,8,8,1515.089,138,201,256,4.707,662.242,309.349,1.979,1.97,1.78,1671.526,2212,19.4,0.355,0.35,NA
2008,normal,ames,cc,2007,206.54,0,8,8,1523.985,139,203,256,5.102,711.681,314.618,1.985,1.948,1.8,1498.678,1552,14.7,0.349,0.365,NA
2008,normal,ames,cc,2008,207.389,0,7.4,7.4,1144.796,142,211,279,3.893,656.346,274.962,1.994,1.835,1.803,1092.405,2332.5,20.5,0.355,0.369,NA
2008,normal,ames,cc,2009,208.544,0,8,8,1502.475,133,203,266,4.203,593.873,244.632,1.994,1.923,1.86,1340.432,2738.2,23.3,0.357,0.353,NA
2008,normal,ames,cc,2010,160.344,0,8,8,877.343,127,195,243,2.827,654.87,223.045,1.994,1.787,1.743,861.868,1360.4,11.7,0.349,0.339,NA
2008,normal,ames,cc,2011,200.246,0,7.9,7.9,1500.149,139,204,260,4.201,608.031,234.109,1.994,1.922,1.772,1461.376,2082.3,16.8,0.349,0.338,NA
2008,normal,ames,cc,2012,198.838,0,7.9,7.9,1514.027,137,195,244,4.624,857.986,419.546,1.737,1.994,1.773,1812.173,634.4,5.5,0.344,0.353,NA
2008,normal,ames,cc,2013,140.002,0,7.9,7.9,1518.548,150,211,265,4.563,663.472,306.855,1.982,1.965,1.861,1580.543,2639,26.1,0.337,0.354,NA
2008,normal,ames,cc,2014,153.069,0,7.9,7.9,975.638,134,203,262,2.662,582.449,193.529,1.994,1.815,1.8,895.961,2037.7,21.4,0.352,0.359,NA
2008,normal,ames,cc,2015,213.164,0,8.9,8.9,1284.794,141,206,263,4.493,718.834,279.459,1.993,1.871,1.865,1180.167,1032.8,8.6,0.375,0.332,NA
2008,normal,ames,cc,2016,198.667,0,8.6,8.6,1292.406,127,192,243,5.067,685.688,287.534,1.978,1.923,1.742,1368.496,1523.4,12.7,0.351,0.332,NA
2008,normal,ames,sc,2001,211.291,0,7.5,7.5,1548.526,134,199,248,4.844,726.932,307.872,1.991,1.949,1.743,1631.399,487.9,5.2,0.347,0.337,NA
2008,normal,ames,sc,2003,233.514,0,7.8,7.8,1500.458,126,198,253,4.275,808.793,382.624,1.981,1.938,1.752,1547.982,829.8,8.4,0.349,0.315,NA
2008,normal,ames,sc,2005,256.146,0,8,8,1566.75,131,199,253,5.364,873.104,395.95,1.978,1.964,1.771,1702.608,332.7,5.6,0.347,0.311,NA
2008,normal,ames,sc,2007,221.583,0,8,8,1576.774,139,203,256,5.255,825.045,337.011,1.984,1.962,1.805,1637.88,324.1,4.4,0.349,0.347,NA
2008,normal,ames,sc,2009,239.221,0,8,8,1517.423,133,203,266,4.724,752.24,282.255,1.994,1.958,1.869,1583.753,343.2,4.2,0.357,0.329,NA
2008,normal,ames,sc,2011,215.317,0,7.9,7.9,1508.95,139,204,260,4.553,679.853,259.735,1.994,1.941,1.776,1576.686,850.9,9.4,0.349,0.323,NA
2008,normal,ames,sc,2013,152.74,0,7.9,7.9,1563.62,150,211,265,4.904,826.41,352.742,1.9,1.98,1.865,1721.369,412.4,4.5,0.334,0.315,NA
2008,normal,ames,sc,2015,222.969,0,8.9,8.9,1511.293,141,206,263,4.772,805.905,292.819,1.993,1.891,1.868,1327.545,250.7,3.1,0.375,0.304,NA
2008,normal,ames,sc,2002,236.346,0,7.9,7.9,1527.922,130,195,248,4.935,809.952,345.38,1.986,1.961,1.789,1668.372,477.2,5.6,0.339,0.336,NA
2008,normal,ames,sc,2004,259.683,0,8,7.814,1508.47,127,201,266,4.353,747.064,294.502,1.994,1.94,1.866,1471.033,436.5,5.2,0.346,0.34,NA
2008,normal,ames,sc,2006,232.95,0,8,8,1603.324,138,201,256,4.825,778.016,340.885,1.954,1.983,1.783,1804.873,435.7,5.2,0.355,0.334,NA
2008,normal,ames,sc,2008,230.25,0,7.4,7.4,1353.645,142,211,280,4.238,790.837,319.092,1.994,1.863,1.81,1208.078,474.3,5.1,0.355,0.351,NA
2008,normal,ames,sc,2010,174.993,0,8,8,1060.195,127,195,243,3.037,722.876,243.455,1.994,1.802,1.748,945.079,432.8,5.7,0.349,0.328,NA
2008,normal,ames,sc,2012,200.666,0,7.9,7.9,1565.128,137,195,244,4.712,935.182,425.388,1.728,1.995,1.774,1845.988,91.5,1.2,0.344,0.341,NA
2008,normal,ames,sc,2014,186.487,0,7.9,7.9,1266.436,134,203,262,3.289,710.177,236.09,1.994,1.854,1.809,1109.591,321,4.1,0.352,0.34,NA
2008,normal,ames,sc,2016,213.153,0,8.6,8.6,1585.672,127,192,243,5.274,765.928,308.553,1.987,1.93,1.745,1520.57,327.7,4,0.351,0.301,NA
2009,normal,ames,cc,2001,193.377,0,6.5,6.5,1514.684,134,199,248,4.364,647.909,272.259,1.994,1.935,1.738,1494.424,1940,18.1,0.343,0.354,NA
2009,normal,ames,cc,2002,220.303,0,7.9,7.9,1494.003,130,195,248,4.745,720.349,320.966,1.991,1.945,1.787,1493.084,1584.7,13.5,0.339,0.347,NA
2009,normal,ames,cc,2003,189.005,0,7.8,6.728,1217.634,126,198,253,3.325,641.97,305.244,1.992,1.888,1.744,1270.347,3493.2,30,0.349,0.342,NA
2009,normal,ames,cc,2004,239.067,0,8,8,1389.077,127,201,266,4.061,649.047,268.946,1.994,1.913,1.858,1315.804,1804.5,15.7,0.346,0.352,NA
2009,normal,ames,cc,2005,237.456,0,8,7.981,1525.091,131,199,253,4.964,733.92,353.008,1.994,1.936,1.764,1463.917,2013.2,17.4,0.347,0.338,NA
2009,normal,ames,cc,2006,210.568,0,8,8,1515.791,138,201,256,4.706,663.636,309.855,1.978,1.97,1.78,1673.693,2180.8,19.2,0.355,0.349,NA
2009,normal,ames,cc,2007,206.446,0,8,7.975,1523.91,139,203,256,5.096,711.523,314.414,1.985,1.948,1.8,1498.715,1553.2,14.7,0.349,0.365,NA
2009,normal,ames,cc,2008,200.446,0,7.4,6.882,1146.514,142,211,279,3.762,654.783,269.462,1.994,1.835,1.803,1091.328,2327.5,20.4,0.355,0.369,NA
2009,normal,ames,cc,2009,208.544,0,8,8,1503.1,133,203,266,4.205,594.811,244.664,1.994,1.924,1.86,1342.121,2713.1,23.1,0.357,0.353,NA
2009,normal,ames,cc,2010,160.385,0,8,8,877.855,127,195,243,2.827,654.954,223.101,1.994,1.787,1.743,861.978,1357.9,11.7,0.349,0.339,NA
2009,normal,ames,cc,2011,200.24,0,7.9,7.9,1499.972,139,204,260,4.201,608.005,234.1,1.994,1.922,1.772,1461.348,2082.8,16.8,0.349,0.338,NA
2009,normal,ames,cc,2012,198.834,0,7.9,7.9,1514.009,137,195,244,4.624,857.96,419.534,1.737,1.994,1.773,1812.159,634.9,5.6,0.344,0.353,NA
2009,normal,ames,cc,2013,139.665,0,7.9,7.776,1518.524,150,211,265,4.541,663.424,306.082,1.982,1.965,1.861,1580.41,2638.9,26.1,0.337,0.354,NA
2009,normal,ames,cc,2014,153.133,0,7.9,7.9,975.359,134,203,262,2.661,582.831,193.589,1.994,1.815,1.8,896.423,2029.9,21.3,0.352,0.359,NA
2009,normal,ames,cc,2015,213.157,0,8.9,8.9,1284.634,141,206,263,4.493,718.806,279.45,1.993,1.871,1.865,1180.12,1033.1,8.6,0.375,0.332,NA
2009,normal,ames,cc,2016,198.668,0,8.6,8.6,1292.407,127,192,243,5.067,685.691,287.535,1.978,1.923,1.742,1368.503,1523.3,12.7,0.351,0.332,NA
2009,normal,ames,sc,2001,211.291,0,7.5,7.5,1548.526,134,199,248,4.844,726.932,307.872,1.991,1.949,1.743,1631.399,487.9,5.2,0.347,0.337,NA
2009,normal,ames,sc,2003,233.514,0,7.8,7.8,1500.458,126,198,253,4.275,808.793,382.624,1.981,1.938,1.752,1547.982,829.8,8.4,0.349,0.315,NA
2009,normal,ames,sc,2005,256.146,0,8,8,1566.75,131,199,253,5.364,873.104,395.95,1.978,1.964,1.771,1702.608,332.7,5.6,0.347,0.311,NA
2009,normal,ames,sc,2007,221.547,0,8,7.99,1576.763,139,203,256,5.252,825.028,336.93,1.984,1.962,1.805,1637.848,324.1,4.4,0.349,0.347,NA
2009,normal,ames,sc,2009,239.221,0,8,8,1517.423,133,203,266,4.724,752.233,282.255,1.994,1.958,1.869,1583.755,343.3,4.2,0.357,0.329,NA
2009,normal,ames,sc,2011,215.317,0,7.9,7.9,1508.962,139,204,260,4.553,679.854,259.735,1.994,1.941,1.776,1576.688,850.9,9.4,0.349,0.323,NA
2009,normal,ames,sc,2013,152.74,0,7.9,7.9,1563.62,150,211,265,4.904,826.41,352.742,1.9,1.98,1.865,1721.369,412.4,4.5,0.334,0.315,NA
2009,normal,ames,sc,2015,222.969,0,8.9,8.9,1511.294,141,206,263,4.772,805.905,292.819,1.993,1.891,1.868,1327.545,250.7,3.1,0.375,0.304,NA
2009,normal,ames,sc,2002,236.346,0,7.9,7.9,1527.922,130,195,248,4.935,809.952,345.38,1.986,1.961,1.789,1668.372,477.2,5.6,0.339,0.336,NA
2009,normal,ames,sc,2004,260.789,0,8,8,1504.824,127,201,266,4.411,747.113,296.252,1.994,1.94,1.866,1471.163,436.5,5.2,0.346,0.34,NA
2009,normal,ames,sc,2006,232.95,0,8,8,1603.334,138,201,256,4.825,778.206,340.887,1.954,1.983,1.783,1805.008,433.5,5.2,0.355,0.334,NA
2009,normal,ames,sc,2008,229.975,0,7.4,7.379,1353.693,142,211,280,4.233,790.744,318.877,1.994,1.863,1.81,1208.055,474.5,5.1,0.355,0.351,NA
2009,normal,ames,sc,2010,174.991,0,8,8,1060.1,127,195,243,3.037,722.861,243.453,1.994,1.802,1.748,945.06,433,5.7,0.349,0.328,NA
2009,normal,ames,sc,2012,200.666,0,7.9,7.9,1565.128,137,195,244,4.712,935.182,425.388,1.728,1.995,1.774,1845.988,91.5,1.2,0.344,0.341,NA
2009,normal,ames,sc,2014,186.487,0,7.9,7.9,1266.436,134,203,262,3.289,710.177,236.09,1.994,1.854,1.809,1109.591,320.9,4.1,0.352,0.34,NA
2009,normal,ames,sc,2016,213.153,0,8.6,8.6,1585.672,127,192,243,5.274,765.928,308.553,1.987,1.93,1.745,1520.57,327.7,4,0.351,0.301,NA
2010,normal,ames,cc,2001,193.317,0,6.5,6.5,1520.524,134,199,248,4.364,648.339,272.183,1.994,1.935,1.738,1496.719,1944.1,18.2,0.343,0.354,NA
2010,normal,ames,cc,2002,220.299,0,7.9,7.9,1508.315,130,195,248,4.745,720.551,320.966,1.993,1.945,1.787,1494.962,1584.7,13.5,0.339,0.347,NA
2010,normal,ames,cc,2003,188.74,0,7.8,6.727,1250.812,126,198,253,3.319,641.909,304.856,1.992,1.887,1.744,1270.532,3493.4,30,0.349,0.342,NA
2010,normal,ames,cc,2004,237.953,0,8,7.814,1482.517,127,201,266,4.007,649.208,267.356,1.994,1.913,1.858,1316.281,1801.3,15.7,0.346,0.352,NA
2010,normal,ames,cc,2005,237.654,0,8,7.982,1521.218,131,199,253,4.968,735.531,353.597,1.994,1.936,1.764,1466.589,1989.3,17.2,0.347,0.338,NA
2010,normal,ames,cc,2006,212.916,0,8,8,1541.939,138,201,256,4.81,664.721,312.305,1.983,1.97,1.78,1676.47,2192.3,19.3,0.355,0.35,NA
2010,normal,ames,cc,2007,206.6,0,8,7.975,1560.458,139,203,256,5.113,710.614,314.314,1.992,1.948,1.8,1499.193,1573.6,14.8,0.349,0.365,NA
2010,normal,ames,cc,2008,199.393,0,7.4,6.882,1247.355,142,211,279,3.745,653.897,268.271,1.994,1.832,1.803,1090.39,2327.8,20.4,0.355,0.369,NA
2010,normal,ames,cc,2009,208.561,0,8,8,1508.5,133,203,266,4.2,595.432,244.642,1.994,1.922,1.86,1347.748,2695.2,23,0.357,0.353,NA
2010,normal,ames,cc,2010,160.316,0,8,8,909.436,127,195,243,2.826,654.873,223.02,1.994,1.787,1.743,861.872,1359.7,11.7,0.349,0.339,NA
2010,normal,ames,cc,2011,200.193,0,7.9,7.9,1506.086,139,204,260,4.199,608.144,234.09,1.994,1.922,1.772,1461.752,2082.2,16.8,0.349,0.338,NA
2010,normal,ames,cc,2012,199.465,0,7.9,7.9,1563.161,137,195,244,4.682,859.886,421.743,1.757,1.993,1.773,1812.267,637.2,5.6,0.344,0.353,NA
2010,normal,ames,cc,2013,139.572,0,7.9,7.768,1538.33,150,211,265,4.538,663.612,305.937,1.987,1.964,1.861,1582.663,2668,26.3,0.337,0.355,NA
2010,normal,ames,cc,2014,153.013,0,7.9,7.9,1031.8,134,203,262,2.658,582.779,193.472,1.994,1.814,1.8,896.339,2029.8,21.3,0.352,0.359,NA
2010,normal,ames,cc,2015,212.946,0,8.9,8.9,1300.017,141,206,263,4.488,718.772,279.372,1.993,1.87,1.865,1180.152,1032.5,8.6,0.375,0.332,NA
2010,normal,ames,cc,2016,199.786,0,8.6,8.6,1398.176,127,192,243,5.111,686.165,288.544,1.984,1.922,1.742,1369.91,1525.1,12.7,0.351,0.332,NA
2010,normal,ames,sc,2001,211.291,0,7.5,7.5,1548.526,134,199,248,4.844,726.933,307.872,1.991,1.949,1.743,1631.401,487.8,5.2,0.347,0.337,NA
2010,normal,ames,sc,2003,233.514,0,7.8,7.8,1500.46,126,198,253,4.275,808.794,382.624,1.981,1.938,1.752,1547.983,829.8,8.4,0.349,0.315,NA
2010,normal,ames,sc,2005,255.48,0,8,7.937,1566.669,131,199,253,5.346,872.927,395.32,1.978,1.964,1.771,1702.257,332.7,5.6,0.347,0.311,NA
2010,normal,ames,sc,2007,221.474,0,8,7.97,1576.741,139,203,256,5.247,824.992,336.765,1.984,1.962,1.805,1637.781,324.1,4.4,0.349,0.347,NA
2010,normal,ames,sc,2009,239.223,0,8,8,1517.46,133,203,266,4.724,752.2,282.26,1.994,1.958,1.869,1584.106,343.5,4.2,0.357,0.329,NA
2010,normal,ames,sc,2011,215.317,0,7.9,7.9,1508.995,139,204,260,4.553,679.858,259.735,1.994,1.941,1.776,1576.695,850.8,9.4,0.349,0.323,NA
2010,normal,ames,sc,2013,152.74,0,7.9,7.9,1563.619,150,211,265,4.904,826.409,352.742,1.9,1.98,1.865,1721.369,412.4,4.5,0.334,0.315,NA
2010,normal,ames,sc,2015,222.969,0,8.9,8.9,1511.297,141,206,263,4.772,805.906,292.819,1.993,1.891,1.868,1327.546,250.6,3.1,0.375,0.304,NA
2010,normal,ames,sc,2002,236.347,0,7.9,7.9,1527.935,130,195,248,4.935,809.952,345.383,1.986,1.961,1.789,1668.512,477.2,5.6,0.339,0.335,NA
2010,normal,ames,sc,2004,259.683,0,8,7.814,1508.469,127,201,266,4.353,747.064,294.502,1.994,1.94,1.866,1471.032,436.5,5.2,0.346,0.34,NA
2010,normal,ames,sc,2006,232.897,0,8,7.975,1603.296,138,201,256,4.82,777.977,340.692,1.955,1.983,1.783,1804.759,435.3,5.2,0.355,0.334,NA
2010,normal,ames,sc,2008,229.975,0,7.4,7.379,1353.716,142,211,280,4.233,790.774,318.879,1.994,1.863,1.81,1208.072,474.2,5.1,0.355,0.351,NA
2010,normal,ames,sc,2010,174.993,0,8,8,1060.201,127,195,243,3.037,722.877,243.455,1.994,1.802,1.748,945.08,432.8,5.7,0.349,0.328,NA
2010,normal,ames,sc,2012,197.01,0,7.9,7.489,1564.964,137,195,244,4.606,933.498,421.226,1.733,1.995,1.774,1846.1,91.5,1.2,0.344,0.341,NA
2010,normal,ames,sc,2014,186.489,0,7.9,7.9,1266.471,134,203,262,3.289,710.196,236.094,1.994,1.854,1.809,1109.61,320.7,4.1,0.352,0.34,NA
2010,normal,ames,sc,2016,213.153,0,8.6,8.6,1585.672,127,192,243,5.274,765.928,308.552,1.987,1.93,1.745,1520.57,327.7,4,0.351,0.301,NA
2011,normal,ames,cc,2001,193.37,0,6.5,6.5,1513.265,134,199,248,4.364,647.956,272.25,1.994,1.935,1.738,1494.621,1940.5,18.1,0.343,0.354,NA
2011,normal,ames,cc,2002,220.3,0,7.9,7.9,1510.069,130,195,248,4.745,720.505,320.967,1.993,1.945,1.787,1494.359,1584.7,13.5,0.339,0.347,NA
2011,normal,ames,cc,2003,188.995,0,7.8,6.727,1222.381,126,198,253,3.324,641.958,305.23,1.992,1.888,1.744,1270.305,3493.4,30,0.349,0.342,NA
2011,normal,ames,cc,2004,237.851,0,8,7.814,1516.723,127,201,266,3.999,648.967,267.143,1.994,1.912,1.858,1316.404,1804.4,15.7,0.346,0.352,NA
2011,normal,ames,cc,2005,237.699,0,8,7.982,1512.506,131,199,253,4.969,735.782,353.697,1.994,1.936,1.764,1467.046,1985.5,17.2,0.347,0.338,NA
2011,normal,ames,cc,2006,212.327,0,8,8,1548.819,138,201,256,4.784,664.301,311.655,1.982,1.97,1.78,1675.271,2191.5,19.3,0.355,0.35,NA
2011,normal,ames,cc,2007,206.228,0,8,7.975,1523.331,139,203,256,5.093,710.56,314.087,1.985,1.948,1.8,1497.408,1567.9,14.8,0.349,0.365,NA
2011,normal,ames,cc,2008,200.463,0,7.4,6.882,1146.654,142,211,279,3.762,654.895,269.493,1.994,1.835,1.803,1091.397,2326,20.4,0.355,0.369,NA
2011,normal,ames,cc,2009,208.544,0,8,8,1503.079,133,203,266,4.205,594.759,244.66,1.994,1.923,1.86,1342.012,2714.5,23.1,0.357,0.353,NA
2011,normal,ames,cc,2010,160.069,0,8,8,939.475,127,195,243,2.822,654.744,222.782,1.994,1.786,1.743,861.613,1358.7,11.7,0.349,0.339,NA
2011,normal,ames,cc,2011,200.26,0,7.9,7.9,1500.704,139,204,260,4.201,608.097,234.133,1.994,1.922,1.772,1461.459,2081.1,16.8,0.349,0.338,NA
2011,normal,ames,cc,2012,198.827,0,7.9,7.9,1513.976,137,195,244,4.624,857.9,419.514,1.737,1.993,1.773,1812.136,635.8,5.6,0.344,0.353,NA
2011,normal,ames,cc,2013,139.665,0,7.9,7.776,1518.529,150,211,265,4.541,663.413,306.079,1.982,1.965,1.861,1580.376,2638.7,26.1,0.337,0.354,NA
2011,normal,ames,cc,2014,153.016,0,7.9,7.9,1009.88,134,203,262,2.658,582.778,193.474,1.994,1.814,1.8,896.346,2029.9,21.3,0.352,0.359,NA
2011,normal,ames,cc,2015,212.912,0,8.9,8.9,1316.831,141,206,263,4.483,718.727,279.3,1.993,1.869,1.865,1180.1,1032.5,8.6,0.375,0.332,NA
2011,normal,ames,cc,2016,200.333,0,8.6,8.6,1545.973,127,192,243,5.144,686.736,289.299,1.994,1.92,1.742,1372.183,1524.3,12.7,0.351,0.332,NA
2011,normal,ames,sc,2001,211.291,0,7.5,7.5,1548.526,134,199,248,4.844,726.933,307.872,1.991,1.949,1.743,1631.401,487.8,5.2,0.347,0.337,NA
2011,normal,ames,sc,2003,233.514,0,7.8,7.8,1500.46,126,198,253,4.275,808.794,382.624,1.981,1.938,1.752,1547.983,829.8,8.4,0.349,0.315,NA
2011,normal,ames,sc,2005,255.48,0,8,7.937,1566.669,131,199,253,5.346,872.927,395.32,1.978,1.964,1.771,1702.257,332.7,5.6,0.347,0.311,NA
2011,normal,ames,sc,2007,221.474,0,8,7.97,1576.741,139,203,256,5.247,824.992,336.765,1.984,1.962,1.805,1637.781,324.1,4.4,0.349,0.347,NA
2011,normal,ames,sc,2009,239.223,0,8,8,1517.46,133,203,266,4.724,752.2,282.26,1.994,1.958,1.869,1584.106,343.5,4.2,0.357,0.329,NA
2011,normal,ames,sc,2011,215.317,0,7.9,7.9,1508.995,139,204,260,4.553,679.858,259.735,1.994,1.941,1.776,1576.695,850.8,9.4,0.349,0.323,NA
2011,normal,ames,sc,2013,152.74,0,7.9,7.9,1563.619,150,211,265,4.904,826.409,352.742,1.9,1.98,1.865,1721.369,412.4,4.5,0.334,0.315,NA
2011,normal,ames,sc,2015,222.969,0,8.9,8.9,1511.297,141,206,263,4.772,805.906,292.819,1.993,1.891,1.868,1327.546,250.6,3.1,0.375,0.304,NA
2011,normal,ames,sc,2002,236.347,0,7.9,7.9,1527.935,130,195,248,4.935,809.952,345.383,1.986,1.961,1.789,1668.512,477.2,5.6,0.339,0.335,NA
2011,normal,ames,sc,2004,259.683,0,8,7.814,1508.469,127,201,266,4.353,747.064,294.502,1.994,1.94,1.866,1471.032,436.5,5.2,0.346,0.34,NA
2011,normal,ames,sc,2006,232.897,0,8,7.975,1603.296,138,201,256,4.82,777.977,340.692,1.955,1.983,1.783,1804.759,435.3,5.2,0.355,0.334,NA
2011,normal,ames,sc,2008,229.975,0,7.4,7.379,1353.716,142,211,280,4.233,790.774,318.879,1.994,1.863,1.81,1208.072,474.2,5.1,0.355,0.351,NA
2011,normal,ames,sc,2010,174.993,0,8,8,1060.201,127,195,243,3.037,722.877,243.455,1.994,1.802,1.748,945.08,432.8,5.7,0.349,0.328,NA
2011,normal,ames,sc,2012,197.01,0,7.9,7.489,1564.964,137,195,244,4.606,933.498,421.226,1.733,1.995,1.774,1846.1,91.5,1.2,0.344,0.341,NA
2011,normal,ames,sc,2014,186.489,0,7.9,7.9,1266.471,134,203,262,3.289,710.196,236.094,1.994,1.854,1.809,1109.61,320.7,4.1,0.352,0.34,NA
2011,normal,ames,sc,2016,213.153,0,8.6,8.6,1585.672,127,192,243,5.274,765.928,308.552,1.987,1.93,1.745,1520.57,327.7,4,0.351,0.301,NA
2012,normal,ames,cc,2001,195.172,0,6.5,6.5,1039.5,134,199,248,4.174,635.233,273.6,1.968,1.934,1.736,1475.539,2442.2,22.5,0.347,0.355,NA
2012,normal,ames,cc,2002,221.293,0,7.9,7.9,1090.455,130,195,248,4.554,724.173,324.586,1.962,1.946,1.786,1487.803,1582.5,13.5,0.339,0.347,NA
2012,normal,ames,cc,2003,198.741,0,7.8,6.693,995.727,126,198,253,3.372,654.628,325.866,1.976,1.893,1.744,1290.478,3578.5,30.7,0.349,0.342,NA
2012,normal,ames,cc,2004,245.78,0,8,7.814,1274.828,127,201,266,4.046,648.01,275.502,1.994,1.913,1.857,1316.407,2035.4,17.7,0.347,0.353,NA
2012,normal,ames,cc,2005,245.383,0,8,7.982,1128.5,131,199,253,5,744.09,368.143,1.966,1.942,1.764,1488.318,2075.7,18,0.347,0.335,NA
2012,normal,ames,cc,2006,208.293,0,8,8,1108.5,138,201,256,4.259,658.484,308.331,1.923,1.97,1.78,1662.711,2425,21.3,0.354,0.35,NA
2012,normal,ames,cc,2007,196.727,0,8,7.975,1100.5,139,203,256,4.552,710.334,308.542,1.938,1.948,1.801,1491.898,1548.2,14.8,0.349,0.365,NA
2012,normal,ames,cc,2008,212.546,0,7.4,6.883,916.386,142,211,279,3.874,671.256,288.853,1.991,1.846,1.803,1116.461,2333.2,20.6,0.355,0.369,NA
2012,normal,ames,cc,2009,223.248,0,8,8,1214.5,133,203,266,4.331,596.018,260.527,1.993,1.926,1.86,1348.467,3038.6,26,0.357,0.355,NA
2012,normal,ames,cc,2010,162.894,0,8,8,812.864,127,195,243,2.812,651.647,226.076,1.994,1.785,1.742,859.396,1504.5,12.9,0.349,0.34,NA
2012,normal,ames,cc,2011,207.003,0,7.9,7.9,1118.59,139,204,260,4.304,613.03,245.225,1.993,1.925,1.772,1468.401,2108.7,17,0.349,0.338,NA
2012,normal,ames,cc,2012,190.195,0,7.9,7.9,1005.5,137,195,244,3.962,826.624,390.071,1.686,1.992,1.773,1803.443,829.8,7.3,0.345,0.354,NA
2012,normal,ames,cc,2013,143.144,0,7.9,7.873,1078,150,211,265,4.16,681.995,314.386,1.896,1.968,1.862,1598.688,2255.4,22.9,0.337,0.352,NA
2012,normal,ames,cc,2014,161.252,0,7.9,7.9,849.658,134,203,262,2.704,587.709,203.115,1.994,1.818,1.8,907.029,2102.4,22.8,0.352,0.359,NA
2012,normal,ames,cc,2015,216.687,0,8.9,8.9,1116.071,141,206,263,4.546,717.023,283.616,1.993,1.877,1.865,1188.287,1102.7,9.2,0.375,0.332,NA
2012,normal,ames,cc,2016,197.692,0,8.6,8.6,1119.5,127,192,243,4.838,687.659,289.619,1.956,1.925,1.742,1371.609,1554.9,13,0.351,0.332,NA
2012,normal,ames,sc,2001,211.291,0,7.5,7.5,1548.526,134,199,248,4.844,726.933,307.872,1.991,1.949,1.743,1631.401,487.8,5.2,0.347,0.337,NA
2012,normal,ames,sc,2003,233.514,0,7.8,7.8,1500.46,126,198,253,4.275,808.794,382.624,1.981,1.938,1.752,1547.983,829.8,8.4,0.349,0.315,NA
2012,normal,ames,sc,2005,255.48,0,8,7.937,1566.669,131,199,253,5.346,872.927,395.32,1.978,1.964,1.771,1702.257,332.7,5.6,0.347,0.311,NA
2012,normal,ames,sc,2007,221.474,0,8,7.97,1576.741,139,203,256,5.247,824.992,336.765,1.984,1.962,1.805,1637.781,324.1,4.4,0.349,0.347,NA
2012,normal,ames,sc,2009,239.223,0,8,8,1517.46,133,203,266,4.724,752.2,282.26,1.994,1.958,1.869,1584.106,343.5,4.2,0.357,0.329,NA
2012,normal,ames,sc,2011,215.317,0,7.9,7.9,1508.995,139,204,260,4.553,679.858,259.735,1.994,1.941,1.776,1576.695,850.8,9.4,0.349,0.323,NA
2012,normal,ames,sc,2013,152.74,0,7.9,7.9,1563.619,150,211,265,4.904,826.409,352.742,1.9,1.98,1.865,1721.369,412.4,4.5,0.334,0.315,NA
2012,normal,ames,sc,2015,222.969,0,8.9,8.9,1511.297,141,206,263,4.772,805.906,292.819,1.993,1.891,1.868,1327.546,250.6,3.1,0.375,0.304,NA
2012,normal,ames,sc,2002,236.347,0,7.9,7.9,1527.935,130,195,248,4.935,809.952,345.383,1.986,1.961,1.789,1668.512,477.2,5.6,0.339,0.335,NA
2012,normal,ames,sc,2004,259.683,0,8,7.814,1508.469,127,201,266,4.353,747.064,294.502,1.994,1.94,1.866,1471.032,436.5,5.2,0.346,0.34,NA
2012,normal,ames,sc,2006,232.897,0,8,7.975,1603.296,138,201,256,4.82,777.977,340.692,1.955,1.983,1.783,1804.759,435.3,5.2,0.355,0.334,NA
2012,normal,ames,sc,2008,229.975,0,7.4,7.379,1353.716,142,211,280,4.233,790.774,318.879,1.994,1.863,1.81,1208.072,474.2,5.1,0.355,0.351,NA
2012,normal,ames,sc,2010,174.993,0,8,8,1060.201,127,195,243,3.037,722.877,243.455,1.994,1.802,1.748,945.08,432.8,5.7,0.349,0.328,NA
2012,normal,ames,sc,2012,197.01,0,7.9,7.489,1564.964,137,195,244,4.606,933.498,421.226,1.733,1.995,1.774,1846.1,91.5,1.2,0.344,0.341,NA
2012,normal,ames,sc,2014,186.489,0,7.9,7.9,1266.471,134,203,262,3.289,710.196,236.094,1.994,1.854,1.809,1109.61,320.7,4.1,0.352,0.34,NA
2012,normal,ames,sc,2016,213.153,0,8.6,8.6,1585.672,127,192,243,5.274,765.928,308.552,1.987,1.93,1.745,1520.57,327.7,4,0.351,0.301,NA
2013,normal,ames,cc,2001,189.762,0,6.5,6.5,1039.5,134,199,248,4.163,645.184,267.723,1.971,1.936,1.738,1486.157,1920.4,18,0.347,0.354,NA
