rot,Date,day,depth_cm,value,dul_mm,year,site
cc,1999-03-26,85,45 cm depth,0.417,0.32,1999,deka
cc,1999-03-26,85,75 cm depth,0.42,0.317,1999,deka
cc,1999-03-26,85,105 cm depth,0.323,0.311,1999,deka
cc,1999-03-27,86,7 cm depth,0.357,0.317,1999,deka
cc,1999-03-27,86,22 cm depth,0.378,0.317,1999,deka
cc,1999-03-27,86,45 cm depth,0.412,0.32,1999,deka
cc,1999-03-27,86,75 cm depth,0.42,0.317,1999,deka
cc,1999-03-27,86,105 cm depth,0.323,0.311,1999,deka
cc,1999-03-28,87,7 cm depth,0.357,0.317,1999,deka
cc,1999-03-28,87,22 cm depth,0.377,0.317,1999,deka
cc,1999-03-28,87,45 cm depth,0.408,0.32,1999,deka
cc,1999-03-28,87,75 cm depth,0.42,0.317,1999,deka
cc,1999-03-28,87,105 cm depth,0.323,0.311,1999,deka
cc,1999-03-29,88,7 cm depth,0.358,0.317,1999,deka
cc,1999-03-29,88,22 cm depth,0.376,0.317,1999,deka
cc,1999-03-29,88,45 cm depth,0.406,0.32,1999,deka
cc,1999-03-29,88,75 cm depth,0.42,0.317,1999,deka
cc,1999-03-29,88,105 cm depth,0.323,0.311,1999,deka
cc,1999-03-30,89,7 cm depth,0.356,0.317,1999,deka
cc,1999-03-30,89,22 cm depth,0.375,0.317,1999,deka
cc,1999-03-30,89,45 cm depth,0.403,0.32,1999,deka
cc,1999-03-30,89,75 cm depth,0.42,0.317,1999,deka
cc,1999-03-30,89,105 cm depth,0.323,0.311,1999,deka
cc,1999-03-31,90,7 cm depth,0.354,0.317,1999,deka
cc,1999-03-31,90,22 cm depth,0.373,0.317,1999,deka
cc,1999-03-31,90,45 cm depth,0.399,0.32,1999,deka
cc,1999-03-31,90,75 cm depth,0.42,0.317,1999,deka
cc,1999-03-31,90,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-01,91,7 cm depth,0.353,0.317,1999,deka
cc,1999-04-01,91,22 cm depth,0.371,0.317,1999,deka
cc,1999-04-01,91,45 cm depth,0.396,0.32,1999,deka
cc,1999-04-01,91,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-01,91,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-02,92,7 cm depth,0.354,0.317,1999,deka
cc,1999-04-02,92,22 cm depth,0.37,0.317,1999,deka
cc,1999-04-02,92,45 cm depth,0.393,0.32,1999,deka
cc,1999-04-02,92,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-02,92,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-03,93,7 cm depth,0.353,0.317,1999,deka
cc,1999-04-03,93,22 cm depth,0.369,0.317,1999,deka
cc,1999-04-03,93,45 cm depth,0.391,0.32,1999,deka
cc,1999-04-03,93,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-03,93,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-04,94,7 cm depth,0.352,0.317,1999,deka
cc,1999-04-04,94,22 cm depth,0.367,0.317,1999,deka
cc,1999-04-04,94,45 cm depth,0.389,0.32,1999,deka
cc,1999-04-04,94,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-04,94,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-05,95,7 cm depth,0.359,0.317,1999,deka
cc,1999-04-05,95,22 cm depth,0.37,0.317,1999,deka
cc,1999-04-05,95,45 cm depth,0.39,0.32,1999,deka
cc,1999-04-05,95,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-05,95,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-06,96,7 cm depth,0.356,0.317,1999,deka
cc,1999-04-06,96,22 cm depth,0.369,0.317,1999,deka
cc,1999-04-06,96,45 cm depth,0.39,0.32,1999,deka
cc,1999-04-06,96,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-06,96,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-07,97,7 cm depth,0.353,0.317,1999,deka
cc,1999-04-07,97,22 cm depth,0.368,0.317,1999,deka
cc,1999-04-07,97,45 cm depth,0.389,0.32,1999,deka
cc,1999-04-07,97,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-07,97,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-08,98,7 cm depth,0.349,0.317,1999,deka
cc,1999-04-08,98,22 cm depth,0.366,0.317,1999,deka
cc,1999-04-08,98,45 cm depth,0.387,0.32,1999,deka
cc,1999-04-08,98,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-08,98,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-09,99,7 cm depth,0.375,0.317,1999,deka
cc,1999-04-09,99,22 cm depth,0.378,0.317,1999,deka
cc,1999-04-09,99,45 cm depth,0.395,0.32,1999,deka
cc,1999-04-09,99,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-09,99,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-10,100,7 cm depth,0.367,0.317,1999,deka
cc,1999-04-10,100,22 cm depth,0.379,0.317,1999,deka
cc,1999-04-10,100,45 cm depth,0.402,0.32,1999,deka
cc,1999-04-10,100,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-10,100,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-11,101,7 cm depth,0.36,0.317,1999,deka
cc,1999-04-11,101,22 cm depth,0.377,0.317,1999,deka
cc,1999-04-11,101,45 cm depth,0.404,0.32,1999,deka
cc,1999-04-11,101,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-11,101,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-12,102,7 cm depth,0.359,0.317,1999,deka
cc,1999-04-12,102,22 cm depth,0.376,0.317,1999,deka
cc,1999-04-12,102,45 cm depth,0.403,0.32,1999,deka
cc,1999-04-12,102,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-12,102,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-13,103,7 cm depth,0.356,0.317,1999,deka
cc,1999-04-13,103,22 cm depth,0.374,0.317,1999,deka
cc,1999-04-13,103,45 cm depth,0.401,0.32,1999,deka
cc,1999-04-13,103,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-13,103,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-14,104,7 cm depth,0.356,0.317,1999,deka
cc,1999-04-14,104,22 cm depth,0.373,0.317,1999,deka
cc,1999-04-14,104,45 cm depth,0.399,0.32,1999,deka
cc,1999-04-14,104,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-14,104,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-15,105,7 cm depth,0.354,0.317,1999,deka
cc,1999-04-15,105,22 cm depth,0.371,0.317,1999,deka
cc,1999-04-15,105,45 cm depth,0.396,0.32,1999,deka
cc,1999-04-15,105,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-15,105,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-16,106,7 cm depth,0.385,0.317,1999,deka
cc,1999-04-16,106,22 cm depth,0.388,0.317,1999,deka
cc,1999-04-16,106,45 cm depth,0.41,0.32,1999,deka
cc,1999-04-16,106,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-16,106,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-17,107,7 cm depth,0.392,0.317,1999,deka
cc,1999-04-17,107,22 cm depth,0.406,0.317,1999,deka
cc,1999-04-17,107,45 cm depth,0.445,0.32,1999,deka
cc,1999-04-17,107,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-17,107,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-18,108,7 cm depth,0.381,0.317,1999,deka
cc,1999-04-18,108,22 cm depth,0.409,0.317,1999,deka
cc,1999-04-18,108,45 cm depth,0.446,0.32,1999,deka
cc,1999-04-18,108,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-18,108,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-19,109,7 cm depth,0.379,0.317,1999,deka
cc,1999-04-19,109,22 cm depth,0.405,0.317,1999,deka
cc,1999-04-19,109,45 cm depth,0.446,0.32,1999,deka
cc,1999-04-19,109,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-19,109,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-20,110,7 cm depth,0.375,0.317,1999,deka
cc,1999-04-20,110,22 cm depth,0.401,0.317,1999,deka
cc,1999-04-20,110,45 cm depth,0.444,0.32,1999,deka
cc,1999-04-20,110,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-20,110,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-21,111,7 cm depth,0.375,0.317,1999,deka
cc,1999-04-21,111,22 cm depth,0.401,0.317,1999,deka
cc,1999-04-21,111,45 cm depth,0.439,0.32,1999,deka
cc,1999-04-21,111,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-21,111,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-22,112,7 cm depth,0.421,0.317,1999,deka
cc,1999-04-22,112,22 cm depth,0.445,0.317,1999,deka
cc,1999-04-22,112,45 cm depth,0.446,0.32,1999,deka
cc,1999-04-22,112,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-22,112,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-23,113,7 cm depth,0.446,0.317,1999,deka
cc,1999-04-23,113,22 cm depth,0.447,0.317,1999,deka
cc,1999-04-23,113,45 cm depth,0.446,0.32,1999,deka
cc,1999-04-23,113,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-23,113,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-24,114,7 cm depth,0.446,0.317,1999,deka
cc,1999-04-24,114,22 cm depth,0.447,0.317,1999,deka
cc,1999-04-24,114,45 cm depth,0.446,0.32,1999,deka
cc,1999-04-24,114,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-24,114,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-25,115,7 cm depth,0.429,0.317,1999,deka
cc,1999-04-25,115,22 cm depth,0.447,0.317,1999,deka
cc,1999-04-25,115,45 cm depth,0.446,0.32,1999,deka
cc,1999-04-25,115,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-25,115,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-26,116,7 cm depth,0.414,0.317,1999,deka
cc,1999-04-26,116,22 cm depth,0.444,0.317,1999,deka
cc,1999-04-26,116,45 cm depth,0.446,0.32,1999,deka
cc,1999-04-26,116,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-26,116,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-27,117,7 cm depth,0.403,0.317,1999,deka
cc,1999-04-27,117,22 cm depth,0.438,0.317,1999,deka
cc,1999-04-27,117,45 cm depth,0.446,0.32,1999,deka
cc,1999-04-27,117,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-27,117,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-28,118,7 cm depth,0.446,0.317,1999,deka
cc,1999-04-28,118,22 cm depth,0.447,0.317,1999,deka
cc,1999-04-28,118,45 cm depth,0.446,0.32,1999,deka
cc,1999-04-28,118,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-28,118,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-29,119,7 cm depth,0.436,0.317,1999,deka
cc,1999-04-29,119,22 cm depth,0.447,0.317,1999,deka
cc,1999-04-29,119,45 cm depth,0.446,0.32,1999,deka
cc,1999-04-29,119,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-29,119,105 cm depth,0.323,0.311,1999,deka
cc,1999-04-30,120,7 cm depth,0.417,0.317,1999,deka
cc,1999-04-30,120,22 cm depth,0.446,0.317,1999,deka
cc,1999-04-30,120,45 cm depth,0.446,0.32,1999,deka
cc,1999-04-30,120,75 cm depth,0.42,0.317,1999,deka
cc,1999-04-30,120,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-01,121,7 cm depth,0.406,0.317,1999,deka
cc,1999-05-01,121,22 cm depth,0.439,0.317,1999,deka
cc,1999-05-01,121,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-01,121,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-01,121,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-02,122,7 cm depth,0.392,0.317,1999,deka
cc,1999-05-02,122,22 cm depth,0.434,0.317,1999,deka
cc,1999-05-02,122,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-02,122,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-02,122,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-03,123,7 cm depth,0.38,0.317,1999,deka
cc,1999-05-03,123,22 cm depth,0.428,0.317,1999,deka
cc,1999-05-03,123,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-03,123,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-03,123,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-04,124,7 cm depth,0.381,0.317,1999,deka
cc,1999-05-04,124,22 cm depth,0.412,0.317,1999,deka
cc,1999-05-04,124,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-04,124,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-04,124,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-05,125,7 cm depth,0.378,0.317,1999,deka
cc,1999-05-05,125,22 cm depth,0.404,0.317,1999,deka
cc,1999-05-05,125,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-05,125,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-05,125,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-06,126,7 cm depth,0.4,0.317,1999,deka
cc,1999-05-06,126,22 cm depth,0.433,0.317,1999,deka
cc,1999-05-06,126,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-06,126,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-06,126,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-07,127,7 cm depth,0.443,0.317,1999,deka
cc,1999-05-07,127,22 cm depth,0.447,0.317,1999,deka
cc,1999-05-07,127,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-07,127,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-07,127,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-08,128,7 cm depth,0.434,0.317,1999,deka
cc,1999-05-08,128,22 cm depth,0.447,0.317,1999,deka
cc,1999-05-08,128,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-08,128,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-08,128,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-09,129,7 cm depth,0.424,0.317,1999,deka
cc,1999-05-09,129,22 cm depth,0.447,0.317,1999,deka
cc,1999-05-09,129,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-09,129,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-09,129,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-10,130,7 cm depth,0.41,0.317,1999,deka
cc,1999-05-10,130,22 cm depth,0.443,0.317,1999,deka
cc,1999-05-10,130,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-10,130,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-10,130,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-11,131,7 cm depth,0.397,0.317,1999,deka
cc,1999-05-11,131,22 cm depth,0.436,0.317,1999,deka
cc,1999-05-11,131,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-11,131,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-11,131,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-12,132,7 cm depth,0.442,0.317,1999,deka
cc,1999-05-12,132,22 cm depth,0.447,0.317,1999,deka
cc,1999-05-12,132,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-12,132,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-12,132,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-13,133,7 cm depth,0.446,0.317,1999,deka
cc,1999-05-13,133,22 cm depth,0.447,0.317,1999,deka
cc,1999-05-13,133,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-13,133,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-13,133,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-14,134,7 cm depth,0.438,0.317,1999,deka
cc,1999-05-14,134,22 cm depth,0.447,0.317,1999,deka
cc,1999-05-14,134,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-14,134,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-14,134,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-15,135,7 cm depth,0.417,0.317,1999,deka
cc,1999-05-15,135,22 cm depth,0.446,0.317,1999,deka
cc,1999-05-15,135,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-15,135,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-15,135,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-16,136,7 cm depth,0.411,0.317,1999,deka
cc,1999-05-16,136,22 cm depth,0.442,0.317,1999,deka
cc,1999-05-16,136,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-16,136,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-16,136,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-17,137,7 cm depth,0.4,0.317,1999,deka
cc,1999-05-17,137,22 cm depth,0.437,0.317,1999,deka
cc,1999-05-17,137,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-17,137,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-17,137,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-18,138,7 cm depth,0.404,0.317,1999,deka
cc,1999-05-18,138,22 cm depth,0.439,0.317,1999,deka
cc,1999-05-18,138,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-18,138,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-18,138,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-19,139,7 cm depth,0.393,0.317,1999,deka
cc,1999-05-19,139,22 cm depth,0.434,0.317,1999,deka
cc,1999-05-19,139,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-19,139,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-19,139,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-20,140,7 cm depth,0.38,0.317,1999,deka
cc,1999-05-20,140,22 cm depth,0.428,0.317,1999,deka
cc,1999-05-20,140,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-20,140,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-20,140,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-21,141,7 cm depth,0.38,0.317,1999,deka
cc,1999-05-21,141,22 cm depth,0.41,0.317,1999,deka
cc,1999-05-21,141,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-21,141,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-21,141,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-22,142,7 cm depth,0.378,0.317,1999,deka
cc,1999-05-22,142,22 cm depth,0.404,0.317,1999,deka
cc,1999-05-22,142,45 cm depth,0.446,0.32,1999,deka
cc,1999-05-22,142,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-22,142,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-23,143,7 cm depth,0.373,0.317,1999,deka
cc,1999-05-23,143,22 cm depth,0.399,0.317,1999,deka
cc,1999-05-23,143,45 cm depth,0.442,0.32,1999,deka
cc,1999-05-23,143,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-23,143,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-24,144,7 cm depth,0.373,0.317,1999,deka
cc,1999-05-24,144,22 cm depth,0.399,0.317,1999,deka
cc,1999-05-24,144,45 cm depth,0.437,0.32,1999,deka
cc,1999-05-24,144,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-24,144,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-25,145,7 cm depth,0.37,0.317,1999,deka
cc,1999-05-25,145,22 cm depth,0.395,0.317,1999,deka
cc,1999-05-25,145,45 cm depth,0.434,0.32,1999,deka
cc,1999-05-25,145,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-25,145,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-26,146,7 cm depth,0.365,0.317,1999,deka
cc,1999-05-26,146,22 cm depth,0.389,0.317,1999,deka
cc,1999-05-26,146,45 cm depth,0.43,0.32,1999,deka
cc,1999-05-26,146,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-26,146,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-27,147,7 cm depth,0.36,0.317,1999,deka
cc,1999-05-27,147,22 cm depth,0.383,0.317,1999,deka
cc,1999-05-27,147,45 cm depth,0.425,0.32,1999,deka
cc,1999-05-27,147,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-27,147,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-28,148,7 cm depth,0.354,0.317,1999,deka
cc,1999-05-28,148,22 cm depth,0.377,0.317,1999,deka
cc,1999-05-28,148,45 cm depth,0.421,0.32,1999,deka
cc,1999-05-28,148,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-28,148,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-29,149,7 cm depth,0.35,0.317,1999,deka
cc,1999-05-29,149,22 cm depth,0.373,0.317,1999,deka
cc,1999-05-29,149,45 cm depth,0.414,0.32,1999,deka
cc,1999-05-29,149,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-29,149,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-30,150,7 cm depth,0.348,0.317,1999,deka
cc,1999-05-30,150,22 cm depth,0.373,0.317,1999,deka
cc,1999-05-30,150,45 cm depth,0.405,0.32,1999,deka
cc,1999-05-30,150,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-30,150,105 cm depth,0.323,0.311,1999,deka
cc,1999-05-31,151,7 cm depth,0.349,0.317,1999,deka
cc,1999-05-31,151,22 cm depth,0.37,0.317,1999,deka
cc,1999-05-31,151,45 cm depth,0.398,0.32,1999,deka
cc,1999-05-31,151,75 cm depth,0.42,0.317,1999,deka
cc,1999-05-31,151,105 cm depth,0.323,0.311,1999,deka
cc,1999-06-01,152,7 cm depth,0.364,0.317,1999,deka
cc,1999-06-01,152,22 cm depth,0.375,0.317,1999,deka
cc,1999-06-01,152,45 cm depth,0.4,0.32,1999,deka
cc,1999-06-01,152,75 cm depth,0.42,0.317,1999,deka
cc,1999-06-01,152,105 cm depth,0.323,0.311,1999,deka
cc,1999-06-02,153,7 cm depth,0.403,0.317,1999,deka
cc,1999-06-02,153,22 cm depth,0.412,0.317,1999,deka
cc,1999-06-02,153,45 cm depth,0.444,0.32,1999,deka
cc,1999-06-02,153,75 cm depth,0.42,0.317,1999,deka
cc,1999-06-02,153,105 cm depth,0.323,0.311,1999,deka
cc,1999-06-03,154,7 cm depth,0.385,0.317,1999,deka
cc,1999-06-03,154,22 cm depth,0.416,0.317,1999,deka
cc,1999-06-03,154,45 cm depth,0.446,0.32,1999,deka
cc,1999-06-03,154,75 cm depth,0.42,0.317,1999,deka
cc,1999-06-03,154,105 cm depth,0.323,0.311,1999,deka
cc,1999-06-04,155,7 cm depth,0.379,0.317,1999,deka
cc,1999-06-04,155,22 cm depth,0.407,0.317,1999,deka
cc,1999-06-04,155,45 cm depth,0.446,0.32,1999,deka
cc,1999-06-04,155,75 cm depth,0.42,0.317,1999,deka
cc,1999-06-04,155,105 cm depth,0.323,0.311,1999,deka
cc,1999-06-05,156,7 cm depth,0.378,0.317,1999,deka
cc,1999-06-05,156,22 cm depth,0.404,0.317,1999,deka
cc,1999-06-05,156,45 cm depth,0.446,0.32,1999,deka
cc,1999-06-05,156,75 cm depth,0.42,0.317,1999,deka
cc,1999-06-05,156,105 cm depth,0.323,0.311,1999,deka
cc,1999-06-06,157,7 cm depth,0.371,0.317,1999,deka
cc,1999-06-06,157,22 cm depth,0.398,0.317,1999,deka
cc,1999-06-06,157,45 cm depth,0.441,0.32,1999,deka
cc,1999-06-06,157,75 cm depth,0.42,0.317,1999,deka
cc,1999-06-06,157,105 cm depth,0.323,0.311,1999,deka
cc,1999-06-07,158,7 cm depth,0.367,0.317,1999,deka
cc,1999-06-07,158,22 cm depth,0.393,0.317,1999,deka
cc,1999-06-07,158,45 cm depth,0.433,0.32,1999,deka
cc,1999-06-07,158,75 cm depth,0.42,0.317,1999,deka
cc,1999-06-07,158,105 cm depth,0.323,0.311,1999,deka
cc,1999-06-08,159,7 cm depth,0.361,0.317,1999,deka
cc,1999-06-08,159,22 cm depth,0.385,0.317,1999,deka
cc,1999-06-08,159,45 cm depth,0.427,0.32,1999,deka
cc,1999-06-08,159,75 cm depth,0.42,0.317,1999,deka
cc,1999-06-08,159,105 cm depth,0.323,0.311,1999,deka
cc,1999-06-09,160,7 cm depth,0.355,0.317,1999,deka
cc,1999-06-09,160,22 cm depth,0.379,0.317,1999,deka
cc,1999-06-09,160,45 cm depth,0.422,0.32,1999,deka
cc,1999-06-09,160,75 cm depth,0.42,0.317,1999,deka
cc,1999-06-09,160,105 cm depth,0.323,0.311,1999,deka
cc,1999-06-10,161,7 cm depth,0.352,0.317,1999,deka
cc,1999-06-10,161,22 cm depth,0.374,0.317,1999,deka
cc,1999-06-10,161,45 cm depth,0.417,0.32,1999,deka
cc,1999-06-10,161,75 cm depth,0.42,0.317,1999,deka
cc,1999-06-10,161,105 cm depth,0.323,0.311,1999,deka
cc,1999-06-11,162,7 cm depth,0.371,0.317,1999,deka
cc,1999-06-11,162,22 cm depth,0.384,0.317,1999,deka
cc,1999-06-11,162,45 cm depth,0.417,0.32,1999,deka
cc,1999-06-11,162,75 cm depth,0.42,0.317,1999,deka
cc,1999-06-11,162,105 cm depth,0.323,0.311,1999,deka
cc,1999-06-12,163,7 cm depth,0.376,0.317,1999,deka
cc,1999-06-12,163,22 cm depth,0.39,0.317,1999,deka
cc,1999-06-12,163,45 cm depth,0.427,0.32,1999,deka
cc,1999-06-12,163,75 cm depth,0.42,0.317,1999,deka
cc,1999-06-12,163,105 cm depth,0.323,0.311,1999,deka
cc,1999-06-13,164,7 cm depth,0.368,0.317,1999,deka
cc,1999-06-13,164,22 cm depth,0.389,0.317,1999,deka
cc,1999-06-13,164,45 cm depth,0.429,0.32,1999,deka
cc,1999-06-13,164,75 cm depth,0.42,0.317,1999,deka
cc,1999-06-13,164,105 cm depth,0.323,0.311,1999,deka
cc,1999-06-14,165,7 cm depth,0.425,0.317,1999,deka
cc,1999-06-14,165,22 cm depth,0.447,0.317,1999,deka
cc,1999-06-14,165,45 cm depth,0.446,0.32,1999,deka
cc,1999-06-14,165,75 cm depth,0.42,0.317,1999,deka
cc,1999-06-14,165,105 cm depth,0.323,0.311,1999,deka
cc,1999-06-15,166,7 cm depth,0.408,0.317,1999,deka
cc,1999-06-15,166,22 cm depth,0.442,0.317,1999,deka
cc,1999-06-15,166,45 cm depth,0.446,0.32,1999,deka
cc,1999-06-15,166,75 cm depth,0.42,0.317,1999,deka
cc,1999-06-15,166,105 cm depth,0.323,0.311,1999,deka
cc,1999-06-16,167,7 cm depth,0.399,0.317,1999,deka
cc,1999-06-16,167,22 cm depth,0.437,0.317,1999,deka
cc,1999-06-16,167,45 cm depth,0.446,0.32,1999,deka
cc,1999-06-16,167,75 cm depth,0.42,0.317,1999,deka
cc,1999-06-16,167,105 cm depth,0.323,0.311,1999,deka
cc,1999-06-17,168,7 cm depth,0.388,0.317,1999,deka
cc,1999-06-17,168,22 cm depth,0.432,0.317,1999,deka
cc,1999-06-17,168,45 cm depth,0.446,0.32,1999,deka
cc,1999-06-17,168,75 cm depth,0.42,0.317,1999,deka
cc,1999-06-17,168,105 cm depth,0.323,0.311,1999,deka
cc,1999-06-18,169,7 cm depth,0.378,0.317,1999,deka
cc,1999-06-18,169,22 cm depth,0.423,0.317,1999,deka
cc,1999-06-18,169,45 cm depth,0.446,0.32,1999,deka
cc,1999-06-18,169,75 cm depth,0.42,0.317,1999,deka
cc,1999-06-18,169,105 cm depth,0.323,0.311,1999,deka
